hs16	2009509	2011976
hs16	2034208	2037750
hs16	2089816	2097867
hs16	2289396	2302301
hs16	2821415	2827298
hs16	3701640	3767598
hs16	4381550	4405608
hs16	4475806	4506776
hs16	8768422	8878432
hs16	8874241	8891505
hs16	8882680	8943188
hs16	10721358	10788802
hs16	15489611	15503458
hs16	18792617	18801705
hs16	19078921	19091417
hs16	20420856	20452658
hs16	20462783	20498991
hs16	20621565	20808903
hs16	20634559	20710212
hs16	20911190	20936328
hs16	21413548	21459888
hs16	21963981	21994981
hs16	23533335	23569052
hs16	23592323	23607677
hs16	24930706	25026987
hs16	28477983	28506896
hs16	28853732	28857729
hs16	30064411	30081778
hs16	30759591	30772490
hs16	30996519	31000473
hs16	31117428	31124110
hs16	31439052	31439967
hs16	46918290	46965209
hs16	47495034	47735434
hs16	48116884	48189929
hs16	48278207	48397033
hs16	57481337	57495187
hs16	57644564	57698944
hs16	58741035	58768261
hs16	66461200	66527432
hs16	66503715	66586447
hs16	66912492	66929657
hs16	67311413	67323402
hs16	67973653	67978034
hs16	68021649	68113223
hs16	68055179	68057770
hs16	68279207	68294961
hs16	69362524	69364498
hs16	69458428	69500169
hs16	70147529	70195203
hs16	70286293	70323446
hs16	71599563	71611033
hs16	71879899	71962913
hs16	72042487	72058954
hs16	72088491	72094954
hs16	72088522	72111145
hs16	75145758	75150669
hs16	75661622	75682541
hs16	81115566	81130008
hs16	83932731	83949787
hs16	84155886	84178797
hs16	85812230	85833148
hs16	85832239	85840650
hs16	87921625	87970135
hs16	88781751	88851619
hs16	88880142	88923378
hs16	88922628	88929094
hs16	89154783	89222254
hs16	89557325	89624176
hs16	90038994	90068569
hs17	660337	686505
hs17	685513	695749
hs17	900357	905388
hs17	1247566	1303672
hs17	1549444	1553371
hs17	2592680	2615957
hs17	3539762	3564836
hs17	4699439	4701790
hs17	4840425	4843546
hs17	4851387	4860426
hs17	5336097	5352150
hs17	7120444	7128587
hs17	7306294	7307456
hs17	7565097	7590856
hs17	7905912	7923657
hs17	8152604	8173809
hs17	8191082	8198661
hs17	10583653	10600885
hs17	12894930	12921381
hs17	13972846	14111994
hs17	15902782	15948336
hs17	17150134	17184607
hs17	17206649	17250977
hs17	17750139	17875784
hs17	17918373	17942523
hs17	17991239	18011285
hs17	18231187	18266832
hs17	19551459	19580909
hs17	19641297	19652256
hs17	19807788	19881656
hs17	21101263	21117908
hs17	26673659	26684545
hs17	26721661	26733228
hs17	26800311	26824799
hs17	27369918	27384234
hs17	29224354	29233838
hs17	30469473	30552746
hs17	33897849	33905656
hs17	34948329	34957235
hs17	34958001	34965397
hs17	35441923	35766902
hs17	36452990	36479101
hs17	37793318	37820454
hs17	40023161	40075272
hs17	40351186	40428725
hs17	40687951	40696464
hs17	40925454	40931616
hs17	40949653	40950704
hs17	41052815	41065386
hs17	41102543	41132545
hs17	41166622	41174459
hs17	41196312	41322290
hs17	42082031	42086433
hs17	42396993	42402238
hs17	42422491	42430470
hs17	43100710	43138473
hs17	43138680	43186377
hs17	43971748	44105700
hs17	45600306	45700642
hs17	45900638	45908900
hs17	46970127	46973233
hs17	47300724	47308128
hs17	47481414	47492246
hs17	48172101	48189516
hs17	48445218	48450575
hs17	48503519	48552206
hs17	48556161	48563336
hs17	49230897	49239789
hs17	49230951	49249105
hs17	49242796	49249108
hs17	53029263	53046146
hs17	55162453	55198710
hs17	55916842	55927399
hs17	56378598	56406152
hs17	56597611	56618179
hs17	57060002	57184266
hs17	57774667	57784987
hs17	61678231	61685724
hs17	62473904	62493184
hs17	64298944	64801114
hs17	66970629	67057136
hs17	72427052	72446719
hs17	72858620	72869156
hs17	73008780	73017355
hs17	73032145	73043074
hs17	73126324	73127877
hs17	73257749	73262456
hs17	73269062	73285530
hs17	73894724	73905899
hs17	73937596	73975515
hs17	76374735	76420635
hs17	78075355	78093678
hs17	78180515	78194722
hs17	78388965	78411886
hs17	79213039	79215081
hs17	79632066	79633665
hs17	79670387	79674556
hs17	79670404	79688042
hs17	79869815	79879199
hs17	79890269	79895161
hs17	79993757	79995573
hs17	80036215	80056106
hs18	9102628	9134343
hs18	9708228	9862553
hs18	12254318	12277594
hs18	12328943	12377253
hs18	12407895	12432234
hs18	13663346	13726662
hs18	21111401	21166451
hs18	21742008	21977823
hs18	43664110	43684300
hs18	46570172	46987079
hs18	47309869	47340273
hs18	48405419	48476160
hs18	55215515	55254004
hs18	55267896	55289177
hs18	57567180	57571538
hs18	60790579	60987361
hs18	71815746	71826197
hs18	72907063	72921303
hs19	571305	583493
hs19	617223	633568
hs19	1103936	1106786
hs19	1241749	1244823
hs19	1383526	1395587
hs19	1397089	1401552
hs19	1578011	1605480
hs19	2321522	2328614
hs19	2425630	2427875
hs19	3762665	3767562
hs19	3880618	3928076
hs19	4522546	4535208
hs19	5678433	5680911
hs19	5691845	5720463
hs19	5892928	5904025
hs19	6361463	6368915
hs19	6372444	6375261
hs19	6426050	6433790
hs19	6436093	6459781
hs19	7587496	7598894
hs19	7991604	8008708
hs19	8376234	8386280
hs19	8455205	8469313
hs19	10362640	10370736
hs19	10416103	10426691
hs19	11432723	11450344
hs19	11453452	11456981
hs19	11616745	11639987
hs19	12757325	12777556
hs19	12907634	12912694
hs19	13001974	13010783
hs19	13064972	13068050
hs19	13317256	13734804
hs19	14676892	14682886
hs19	17416477	17417652
hs19	17445809	17453539
hs19	18304028	18307552
hs19	18642568	18654383
hs19	19174803	19223704
hs19	19626596	19644285
hs19	29698167	29704136
hs19	31765851	31840453
hs19	33182867	33204701
hs19	33877855	34012799
hs19	34855645	34893318
hs19	35773410	35776043
hs19	36036532	36038428
hs19	36139125	36149686
hs19	36290892	36304201
hs19	36486090	36487220
hs19	36641824	36643771
hs19	38187264	38210691
hs19	39109722	39127595
hs19	39306068	39322497
hs19	39405904	39466380
hs19	39421348	39423657
hs19	39971052	39981528
hs19	40826973	40854421
hs19	41197434	41222790
hs19	41284171	41302847
hs19	41903365	41937250
hs19	41937224	42006550
hs19	44010872	44031396
hs19	45394477	45406935
hs19	45682003	45685057
hs19	46030685	46105470
hs19	47549168	47551882
hs19	48835613	48867197
hs19	49298322	49314320
hs19	49316279	49339934
hs19	49458072	49465055
hs19	49471382	49496567
hs19	50194373	50216988
hs19	50815194	50836772
hs19	51600863	51611647
hs19	51848410	51869672
hs19	54382444	54410906
hs19	54606036	54614898
hs19	54926373	54948080
hs19	55555711	55580914
hs19	55861076	55866182
hs19	55896713	55914612
hs19	55964345	55973049
hs20	1246960	1289972
hs20	2639041	2644865
hs20	3026591	3028900
hs20	3827487	3849280
hs20	3869486	3907605
hs20	4666882	4682236
hs20	5107432	5178533
hs20	5986736	6020699
hs20	7863628	7921121
hs20	9518036	9819689
hs20	13765596	13799067
hs20	17949556	17971765
hs20	24986868	25039616
hs20	30225691	30232809
hs20	30252255	30311792
hs20	33516236	33543620
hs20	33890369	33999944
hs20	34220262	34287281
hs20	34287194	34288906
hs20	35234137	35240960
hs20	36756863	36794980
hs20	42931478	42939809
hs20	43570771	43589127
hs20	44470360	44486045
hs20	44519591	44527459
hs20	48249482	48330415
hs20	49202645	49308065
hs20	52769988	52790512
hs20	56131260	56141513
hs20	56884752	56942563
hs20	57600522	57607437
hs20	57608200	57617964
hs20	60711791	60718496
hs20	60758085	60778624
hs20	62152077	62153559
hs21	15743436	15755805
hs21	26957968	26979829
hs21	27088815	27107984
hs21	33031935	33041244
hs21	34870940	34915797
hs21	35275757	35288284
hs21	35445524	35515334
hs21	38123493	38362536
hs21	40546695	40555777
hs21	44299754	44329783
hs21	44473301	44497053
hs21	45553487	45565605
hs21	47556176	47575481
hs21	47706251	47717665
hs22	17618401	17646177
hs22	18043139	18073647
hs22	18111621	18213388
hs22	18216906	18257536
hs22	18560689	18613905
hs22	18900294	18924066
hs22	19163095	19166343
hs22	19419425	19423598
hs22	19863040	19929359
hs22	19929130	19957498
hs22	21319396	21335649
hs22	24108021	24110630
hs22	24313554	24322660
hs22	24863206	24924358
hs22	24979718	25024972
hs22	26839389	26879820
hs22	29138019	29153503
hs22	29950797	29977326
hs22	30163358	30166402
hs22	30821518	30825045
hs22	32014477	32058418
hs22	36863083	36878077
hs22	37154246	37172300
hs22	37309670	37336491
hs22	37406900	37415681
hs22	37415676	37425863
hs22	38203912	38213183
hs22	38348614	38437113
hs22	39077953	39080818
hs22	39895437	39914137
hs22	40742507	40764823
hs22	41165634	41215403
hs22	41253081	41368585
hs22	41865117	41924993
hs22	42428724	42466846
hs22	42475695	42532261
hs22	42481529	42486959
hs22	42949623	42970388
hs22	43013846	43045574
hs22	43528886	43539400
hs22	43547520	43559248
hs22	44351301	44406411
hs22	46067678	46241187
hs22	46726772	46753237
hs22	47080308	47134158
hs22	50961997	50964868
hs22	50964181	50968485
hs22	51007290	51017899
hs22	51063446	51066607
hsX	1505045	1511626
hsX	1522032	1572655
hsX	7137497	7272851
hsX	11129421	11141198
hsX	15706953	15805747
hsX	16606126	16731059
hsX	18443703	18671749
hsX	18910418	19002716
hsX	19362011	19379823
hsX	19930978	19988416
hsX	20168029	20285523
hsX	23682379	23704516
hsX	23720370	23784592
hsX	24483338	24557954
hsX	25021811	25034065
hsX	30322323	30327715
hsX	30671476	30748725
hsX	38211798	38280703
hsX	43515467	43606068
hsX	43625858	43741693
hsX	47001615	47004903
hsX	47420516	47431307
hsX	48379546	48387104
hsX	48750730	48755426
hsX	53458206	53461320
hsX	55026790	55035490
hsX	55035488	55057497
hsX	70145432	70150975
hsX	71798664	71934167
hsX	74273109	74376567
hsX	77154935	77162870
hsX	84258832	84344972
hsX	100264335	100307105
hsX	100600649	100604184
hsX	100652791	100662913
hsX	106871737	106894256
hsX	108872579	108976632
hsX	117957753	117960931
hsX	118533023	118588441
hsX	118602363	118605282
hsX	119005450	119010625
hsX	119561682	119603220
hsX	120181462	120183794
hsX	128673826	128726538
hsX	129263337	129299861
hsX	129473874	129507335
hsX	133594183	133654543
hsX	135067598	135129423
hsX	146993469	147032645
hsX	151999511	152038273
hsX	152990323	153010216
hsX	153051221	153059978
hsX	153287024	153402578
hsX	153639854	153650065
hsX	154254255	154288578
hsX	154289897	154376212
hsX	154487526	154493874
hsX	154719776	154899605
